txn_id,card_id,fps_id,village_id,district,block,month,commodity,unit_price,quantity,amount,mth_number,year,auth_mode,offline_flag,delivery_delay_days
TX4882,RC270,17,17,Kanniyakumari,Kalkulam,Dec,sugar,18,3,54,12,2025,biometric,0,0
TX4883,RC271,17,17,Kanniyakumari,Kalkulam,Jan,rice,3,13,39,1,2025,biometric,1,1
TX4884,RC271,17,17,Kanniyakumari,Kalkulam,Jan,wheat,2,4,8,1,2025,biometric,1,1
TX4885,RC271,17,17,Kanniyakumari,Kalkulam,Jan,oil,25,2,50,1,2025,biometric,1,0
TX4886,RC271,17,17,Kanniyakumari,Kalkulam,Feb,rice,3,14,42,2,2025,biometric,0,0
TX4887,RC271,17,17,Kanniyakumari,Kalkulam,Feb,sugar,18,1,18,2,2025,biometric,0,1
TX4888,RC271,17,17,Kanniyakumari,Kalkulam,Mar,rice,3,10,30,3,2025,biometric,0,0
TX4889,RC271,17,17,Kanniyakumari,Kalkulam,Mar,wheat,2,5,10,3,2025,biometric,0,1
TX4890,RC271,17,17,Kanniyakumari,Kalkulam,Mar,sugar,18,1,18,3,2025,biometric,0,1
TX4891,RC271,17,17,Kanniyakumari,Kalkulam,Mar,oil,25,1,25,3,2025,biometric,0,0
TX4892,RC271,17,17,Kanniyakumari,Kalkulam,Apr,rice,3,8,24,4,2025,biometric,0,0
TX4893,RC271,17,17,Kanniyakumari,Kalkulam,Apr,wheat,2,4,8,4,2025,biometric,0,1
TX4894,RC271,17,17,Kanniyakumari,Kalkulam,Apr,oil,25,1,25,4,2025,biometric,0,0
TX4895,RC271,17,17,Kanniyakumari,Kalkulam,May,rice,3,13,39,5,2025,biometric,0,1
TX4896,RC271,17,17,Kanniyakumari,Kalkulam,May,wheat,2,3,6,5,2025,biometric,0,1
TX4897,RC271,17,17,Kanniyakumari,Kalkulam,May,sugar,18,2,36,5,2025,biometric,0,1
TX4898,RC271,17,17,Kanniyakumari,Kalkulam,May,oil,25,2,50,5,2025,biometric,0,0
TX4899,RC271,17,17,Kanniyakumari,Kalkulam,Jul,rice,3,12,36,7,2025,biometric,0,1
TX4900,RC271,17,17,Kanniyakumari,Kalkulam,Jul,sugar,18,2,36,7,2025,biometric,0,2
TX4901,RC271,17,17,Kanniyakumari,Kalkulam,Jul,oil,25,1,25,7,2025,biometric,0,0
TX4902,RC271,17,17,Kanniyakumari,Kalkulam,Aug,rice,3,15,45,8,2025,aadhaar,0,0
TX4903,RC271,17,17,Kanniyakumari,Kalkulam,Aug,wheat,2,4,8,8,2025,aadhaar,0,2
TX4904,RC271,17,17,Kanniyakumari,Kalkulam,Aug,sugar,18,3,54,8,2025,aadhaar,0,5
TX4905,RC271,17,17,Kanniyakumari,Kalkulam,Aug,oil,25,2,50,8,2025,aadhaar,0,3
TX4906,RC271,17,17,Kanniyakumari,Kalkulam,Sep,rice,3,9,27,9,2025,biometric,0,1
TX4907,RC271,17,17,Kanniyakumari,Kalkulam,Sep,wheat,2,4,8,9,2025,biometric,0,0
TX4908,RC271,17,17,Kanniyakumari,Kalkulam,Sep,oil,25,2,50,9,2025,biometric,0,2
TX4909,RC271,17,17,Kanniyakumari,Kalkulam,Oct,rice,3,12,36,10,2025,biometric,0,1
TX4910,RC271,17,17,Kanniyakumari,Kalkulam,Nov,rice,3,15,45,11,2025,biometric,0,3
TX4911,RC271,17,17,Kanniyakumari,Kalkulam,Nov,wheat,2,7,14,11,2025,biometric,0,2
TX4912,RC271,17,17,Kanniyakumari,Kalkulam,Nov,sugar,18,1,18,11,2025,biometric,0,0
TX4913,RC271,17,17,Kanniyakumari,Kalkulam,Nov,oil,25,2,50,11,2025,biometric,0,0
TX4914,RC271,17,17,Kanniyakumari,Kalkulam,Dec,rice,3,12,36,12,2025,aadhaar,0,1
TX4915,RC271,17,17,Kanniyakumari,Kalkulam,Dec,wheat,2,4,8,12,2025,aadhaar,0,1
TX4916,RC271,17,17,Kanniyakumari,Kalkulam,Dec,oil,25,1,25,12,2025,aadhaar,0,0
TX4917,RC272,17,17,Kanniyakumari,Kalkulam,Jan,rice,3,10,30,1,2025,aadhaar,0,1
TX4918,RC272,17,17,Kanniyakumari,Kalkulam,Jan,sugar,18,1,18,1,2025,aadhaar,0,1
TX4919,RC272,17,17,Kanniyakumari,Kalkulam,Jan,oil,25,1,25,1,2025,aadhaar,0,1
TX4920,RC272,17,17,Kanniyakumari,Kalkulam,Feb,rice,3,8,24,2,2025,biometric,1,0
TX4921,RC272,17,17,Kanniyakumari,Kalkulam,Feb,oil,25,1,25,2,2025,biometric,1,1
TX4922,RC272,17,17,Kanniyakumari,Kalkulam,Apr,rice,3,10,30,4,2025,biometric,0,1
TX4923,RC272,17,17,Kanniyakumari,Kalkulam,Apr,wheat,2,7,14,4,2025,biometric,0,0
TX4924,RC272,17,17,Kanniyakumari,Kalkulam,Apr,sugar,18,3,54,4,2025,biometric,0,1
TX4925,RC272,17,17,Kanniyakumari,Kalkulam,May,rice,3,11,33,5,2025,aadhaar,0,0
TX4926,RC272,17,17,Kanniyakumari,Kalkulam,May,wheat,2,4,8,5,2025,aadhaar,0,3
TX4927,RC272,17,17,Kanniyakumari,Kalkulam,May,sugar,18,2,36,5,2025,aadhaar,0,1
TX4928,RC272,17,17,Kanniyakumari,Kalkulam,May,oil,25,1,25,5,2025,aadhaar,0,0
TX4929,RC272,17,17,Kanniyakumari,Kalkulam,Jun,rice,3,9,27,6,2025,biometric,0,3
TX4930,RC272,17,17,Kanniyakumari,Kalkulam,Jun,wheat,2,6,12,6,2025,biometric,0,0
TX4931,RC272,17,17,Kanniyakumari,Kalkulam,Jun,sugar,18,1,18,6,2025,biometric,0,0
TX4932,RC272,17,17,Kanniyakumari,Kalkulam,Jun,oil,25,1,25,6,2025,biometric,0,0
TX4933,RC272,17,17,Kanniyakumari,Kalkulam,Aug,rice,3,11,33,8,2025,aadhaar,0,3
TX4934,RC272,17,17,Kanniyakumari,Kalkulam,Aug,wheat,2,4,8,8,2025,aadhaar,0,0
TX4935,RC272,17,17,Kanniyakumari,Kalkulam,Aug,sugar,18,3,54,8,2025,aadhaar,0,1
TX4936,RC272,17,17,Kanniyakumari,Kalkulam,Sep,rice,3,9,27,9,2025,aadhaar,0,1
TX4937,RC272,17,17,Kanniyakumari,Kalkulam,Sep,wheat,2,3,6,9,2025,aadhaar,0,0
TX4938,RC272,17,17,Kanniyakumari,Kalkulam,Sep,sugar,18,2,36,9,2025,aadhaar,0,0
TX4939,RC272,17,17,Kanniyakumari,Kalkulam,Sep,oil,25,2,50,9,2025,aadhaar,0,2
TX4940,RC272,17,17,Kanniyakumari,Kalkulam,Oct,rice,3,16,48,10,2025,aadhaar,0,1
TX4941,RC272,17,17,Kanniyakumari,Kalkulam,Oct,wheat,2,5,10,10,2025,aadhaar,0,0
TX4942,RC272,17,17,Kanniyakumari,Kalkulam,Nov,rice,3,16,48,11,2025,aadhaar,0,1
TX4943,RC272,17,17,Kanniyakumari,Kalkulam,Nov,wheat,2,7,14,11,2025,aadhaar,0,0
TX4944,RC272,17,17,Kanniyakumari,Kalkulam,Nov,sugar,18,3,54,11,2025,aadhaar,0,0
TX4945,RC272,17,17,Kanniyakumari,Kalkulam,Nov,oil,25,2,50,11,2025,aadhaar,0,1
TX4946,RC272,17,17,Kanniyakumari,Kalkulam,Dec,rice,3,10,30,12,2025,biometric,0,1
TX4947,RC272,17,17,Kanniyakumari,Kalkulam,Dec,wheat,2,6,12,12,2025,biometric,0,1
TX4948,RC272,17,17,Kanniyakumari,Kalkulam,Dec,sugar,18,3,54,12,2025,biometric,0,2
TX4949,RC272,17,17,Kanniyakumari,Kalkulam,Dec,oil,25,1,25,12,2025,biometric,0,0
TX4950,RC273,17,17,Kanniyakumari,Kalkulam,Jan,rice,3,10,30,1,2025,biometric,0,0
TX4951,RC273,17,17,Kanniyakumari,Kalkulam,Feb,rice,3,12,36,2,2025,biometric,0,3
TX4952,RC273,17,17,Kanniyakumari,Kalkulam,Feb,wheat,2,7,14,2,2025,biometric,0,0
TX4953,RC273,17,17,Kanniyakumari,Kalkulam,Mar,rice,3,12,36,3,2025,aadhaar,0,0
TX4954,RC273,17,17,Kanniyakumari,Kalkulam,Mar,wheat,2,7,14,3,2025,aadhaar,0,0
TX4955,RC273,17,17,Kanniyakumari,Kalkulam,May,rice,3,15,45,5,2025,aadhaar,0,0
TX4956,RC273,17,17,Kanniyakumari,Kalkulam,May,wheat,2,7,14,5,2025,aadhaar,0,2
TX4957,RC273,17,17,Kanniyakumari,Kalkulam,Jun,rice,3,16,48,6,2025,aadhaar,0,2
TX4958,RC273,17,17,Kanniyakumari,Kalkulam,Jun,sugar,18,2,36,6,2025,aadhaar,0,2
TX4959,RC273,17,17,Kanniyakumari,Kalkulam,Jul,rice,3,16,48,7,2025,biometric,0,2
TX4960,RC273,17,17,Kanniyakumari,Kalkulam,Jul,sugar,18,3,54,7,2025,biometric,0,1
TX4961,RC273,17,17,Kanniyakumari,Kalkulam,Aug,rice,3,10,30,8,2025,biometric,1,1
TX4962,RC273,17,17,Kanniyakumari,Kalkulam,Aug,wheat,2,6,12,8,2025,biometric,1,3
TX4963,RC273,17,17,Kanniyakumari,Kalkulam,Aug,sugar,18,1,18,8,2025,biometric,1,0
TX4964,RC273,17,17,Kanniyakumari,Kalkulam,Sep,rice,3,10,30,9,2025,biometric,0,5
TX4965,RC273,17,17,Kanniyakumari,Kalkulam,Sep,sugar,18,3,54,9,2025,biometric,0,1
TX4966,RC273,17,17,Kanniyakumari,Kalkulam,Nov,rice,3,12,36,11,2025,biometric,0,0
TX4967,RC273,17,17,Kanniyakumari,Kalkulam,Dec,rice,3,11,33,12,2025,aadhaar,0,3
TX4968,RC273,17,17,Kanniyakumari,Kalkulam,Dec,wheat,2,5,10,12,2025,aadhaar,0,0
TX4969,RC273,17,17,Kanniyakumari,Kalkulam,Dec,sugar,18,3,54,12,2025,aadhaar,0,1
TX4970,RC274,17,17,Kanniyakumari,Kalkulam,Jan,rice,3,9,27,1,2025,aadhaar,0,1
TX4971,RC274,17,17,Kanniyakumari,Kalkulam,Jan,wheat,2,4,8,1,2025,aadhaar,0,0
TX4972,RC274,17,17,Kanniyakumari,Kalkulam,Jan,sugar,18,2,36,1,2025,aadhaar,0,2
TX4973,RC274,17,17,Kanniyakumari,Kalkulam,Jan,oil,25,1,25,1,2025,aadhaar,0,0
TX4974,RC274,17,17,Kanniyakumari,Kalkulam,Mar,rice,3,14,42,3,2025,aadhaar,0,0
TX4975,RC274,17,17,Kanniyakumari,Kalkulam,Mar,wheat,2,7,14,3,2025,aadhaar,0,0
TX4976,RC274,17,17,Kanniyakumari,Kalkulam,Mar,oil,25,2,50,3,2025,aadhaar,0,0
TX4977,RC274,17,17,Kanniyakumari,Kalkulam,May,rice,3,15,45,5,2025,aadhaar,0,5
TX4978,RC274,17,17,Kanniyakumari,Kalkulam,May,wheat,2,5,10,5,2025,aadhaar,0,0
TX4979,RC274,17,17,Kanniyakumari,Kalkulam,May,sugar,18,3,54,5,2025,aadhaar,0,2
TX4980,RC274,17,17,Kanniyakumari,Kalkulam,May,oil,25,1,25,5,2025,aadhaar,0,1
TX4981,RC274,17,17,Kanniyakumari,Kalkulam,Jun,rice,3,8,24,6,2025,biometric,0,0
TX4982,RC274,17,17,Kanniyakumari,Kalkulam,Jun,wheat,2,4,8,6,2025,biometric,0,0
TX4983,RC274,17,17,Kanniyakumari,Kalkulam,Jun,sugar,18,1,18,6,2025,biometric,0,0
TX4984,RC274,17,17,Kanniyakumari,Kalkulam,Jul,rice,3,8,24,7,2025,biometric,0,0
TX4985,RC274,17,17,Kanniyakumari,Kalkulam,Jul,sugar,18,2,36,7,2025,biometric,0,1
TX4986,RC274,17,17,Kanniyakumari,Kalkulam,Jul,oil,25,2,50,7,2025,biometric,0,0
TX4987,RC274,17,17,Kanniyakumari,Kalkulam,Aug,rice,3,10,30,8,2025,aadhaar,0,0
TX4988,RC274,17,17,Kanniyakumari,Kalkulam,Aug,wheat,2,7,14,8,2025,aadhaar,0,1
TX4989,RC274,17,17,Kanniyakumari,Kalkulam,Aug,sugar,18,1,18,8,2025,aadhaar,0,0
TX4990,RC274,17,17,Kanniyakumari,Kalkulam,Aug,oil,25,1,25,8,2025,aadhaar,0,0
TX4991,RC274,17,17,Kanniyakumari,Kalkulam,Sep,rice,3,13,39,9,2025,biometric,0,0
TX4992,RC274,17,17,Kanniyakumari,Kalkulam,Sep,wheat,2,5,10,9,2025,biometric,0,0
TX4993,RC274,17,17,Kanniyakumari,Kalkulam,Sep,oil,25,2,50,9,2025,biometric,0,3
TX4994,RC274,17,17,Kanniyakumari,Kalkulam,Oct,rice,3,13,39,10,2025,biometric,0,0
TX4995,RC274,17,17,Kanniyakumari,Kalkulam,Oct,sugar,18,1,18,10,2025,biometric,0,0
TX4996,RC274,17,17,Kanniyakumari,Kalkulam,Oct,oil,25,1,25,10,2025,biometric,0,1
TX4997,RC274,17,17,Kanniyakumari,Kalkulam,Nov,rice,3,10,30,11,2025,aadhaar,0,0
TX4998,RC274,17,17,Kanniyakumari,Kalkulam,Nov,wheat,2,4,8,11,2025,aadhaar,0,0
TX4999,RC274,17,17,Kanniyakumari,Kalkulam,Nov,sugar,18,3,54,11,2025,aadhaar,0,0
TX5000,RC274,17,17,Kanniyakumari,Kalkulam,Nov,oil,25,2,50,11,2025,aadhaar,0,0
TX5001,RC274,17,17,Kanniyakumari,Kalkulam,Dec,rice,3,9,27,12,2025,biometric,0,3
TX5002,RC274,17,17,Kanniyakumari,Kalkulam,Dec,wheat,2,4,8,12,2025,biometric,0,3
TX5003,RC274,17,17,Kanniyakumari,Kalkulam,Dec,sugar,18,3,54,12,2025,biometric,0,5
TX5004,RC274,17,17,Kanniyakumari,Kalkulam,Dec,oil,25,2,50,12,2025,biometric,0,2
TX5005,RC275,17,17,Kanniyakumari,Kalkulam,Jan,rice,3,13,39,1,2025,aadhaar,0,1
TX5006,RC275,17,17,Kanniyakumari,Kalkulam,Jan,wheat,2,5,10,1,2025,aadhaar,0,1
TX5007,RC275,17,17,Kanniyakumari,Kalkulam,Feb,rice,3,13,39,2,2025,biometric,0,0
TX5008,RC275,17,17,Kanniyakumari,Kalkulam,Feb,wheat,2,3,6,2,2025,biometric,0,0
TX5009,RC275,17,17,Kanniyakumari,Kalkulam,Feb,sugar,18,2,36,2,2025,biometric,0,0
TX5010,RC275,17,17,Kanniyakumari,Kalkulam,Mar,rice,3,13,39,3,2025,aadhaar,0,3
TX5011,RC275,17,17,Kanniyakumari,Kalkulam,Mar,wheat,2,3,6,3,2025,aadhaar,0,0
TX5012,RC275,17,17,Kanniyakumari,Kalkulam,Mar,sugar,18,2,36,3,2025,aadhaar,0,0
TX5013,RC275,17,17,Kanniyakumari,Kalkulam,Apr,rice,3,13,39,4,2025,aadhaar,0,1
TX5014,RC275,17,17,Kanniyakumari,Kalkulam,Apr,wheat,2,4,8,4,2025,aadhaar,0,0
TX5015,RC275,17,17,Kanniyakumari,Kalkulam,Apr,sugar,18,3,54,4,2025,aadhaar,0,1
TX5016,RC275,17,17,Kanniyakumari,Kalkulam,May,rice,3,15,45,5,2025,biometric,0,0
TX5017,RC275,17,17,Kanniyakumari,Kalkulam,May,wheat,2,7,14,5,2025,biometric,0,0
TX5018,RC275,17,17,Kanniyakumari,Kalkulam,Jun,rice,3,13,39,6,2025,aadhaar,0,0
TX5019,RC275,17,17,Kanniyakumari,Kalkulam,Jun,wheat,2,3,6,6,2025,aadhaar,0,0
TX5020,RC275,17,17,Kanniyakumari,Kalkulam,Jul,rice,3,9,27,7,2025,biometric,0,1
TX5021,RC275,17,17,Kanniyakumari,Kalkulam,Jul,sugar,18,3,54,7,2025,biometric,0,5
TX5022,RC275,17,17,Kanniyakumari,Kalkulam,Aug,rice,3,16,48,8,2025,biometric,0,1
TX5023,RC275,17,17,Kanniyakumari,Kalkulam,Aug,sugar,18,1,18,8,2025,biometric,0,0
TX5024,RC275,17,17,Kanniyakumari,Kalkulam,Sep,rice,3,8,24,9,2025,aadhaar,0,0
TX5025,RC275,17,17,Kanniyakumari,Kalkulam,Sep,wheat,2,4,8,9,2025,aadhaar,0,0
TX5026,RC275,17,17,Kanniyakumari,Kalkulam,Oct,rice,3,14,42,10,2025,aadhaar,0,0
TX5027,RC275,17,17,Kanniyakumari,Kalkulam,Oct,wheat,2,5,10,10,2025,aadhaar,0,1
TX5028,RC275,17,17,Kanniyakumari,Kalkulam,Oct,sugar,18,3,54,10,2025,aadhaar,0,0
TX5029,RC275,17,17,Kanniyakumari,Kalkulam,Nov,rice,3,15,45,11,2025,biometric,0,0
TX5030,RC275,17,17,Kanniyakumari,Kalkulam,Nov,sugar,18,1,18,11,2025,biometric,0,1
TX5031,RC275,17,17,Kanniyakumari,Kalkulam,Dec,rice,3,14,42,12,2025,aadhaar,0,1
TX5032,RC275,17,17,Kanniyakumari,Kalkulam,Dec,sugar,18,1,18,12,2025,aadhaar,0,2
TX5033,RC276,17,17,Kanniyakumari,Kalkulam,Jan,rice,3,14,42,1,2025,aadhaar,0,1
TX5034,RC276,17,17,Kanniyakumari,Kalkulam,Jan,wheat,2,5,10,1,2025,aadhaar,0,0
TX5035,RC276,17,17,Kanniyakumari,Kalkulam,Jan,sugar,18,3,54,1,2025,aadhaar,0,2
TX5036,RC276,17,17,Kanniyakumari,Kalkulam,Jan,oil,25,1,25,1,2025,aadhaar,0,0
TX5037,RC276,17,17,Kanniyakumari,Kalkulam,Feb,rice,3,8,24,2,2025,biometric,0,1
TX5038,RC276,17,17,Kanniyakumari,Kalkulam,Feb,sugar,18,3,54,2,2025,biometric,0,0
TX5039,RC276,17,17,Kanniyakumari,Kalkulam,Apr,rice,3,12,36,4,2025,aadhaar,0,0
TX5040,RC276,17,17,Kanniyakumari,Kalkulam,Apr,oil,25,2,50,4,2025,aadhaar,0,1
TX5041,RC276,17,17,Kanniyakumari,Kalkulam,May,rice,3,13,39,5,2025,aadhaar,0,0
TX5042,RC276,17,17,Kanniyakumari,Kalkulam,May,wheat,2,5,10,5,2025,aadhaar,0,2
TX5043,RC276,17,17,Kanniyakumari,Kalkulam,May,sugar,18,2,36,5,2025,aadhaar,0,1
TX5044,RC276,17,17,Kanniyakumari,Kalkulam,May,oil,25,1,25,5,2025,aadhaar,0,3
TX5045,RC276,17,17,Kanniyakumari,Kalkulam,Jun,rice,3,10,30,6,2025,aadhaar,0,0
TX5046,RC276,17,17,Kanniyakumari,Kalkulam,Jun,wheat,2,6,12,6,2025,aadhaar,0,1
TX5047,RC276,17,17,Kanniyakumari,Kalkulam,Jun,sugar,18,3,54,6,2025,aadhaar,0,2
TX5048,RC276,17,17,Kanniyakumari,Kalkulam,Jun,oil,25,1,25,6,2025,aadhaar,0,0
TX5049,RC276,17,17,Kanniyakumari,Kalkulam,Jul,rice,3,15,45,7,2025,aadhaar,0,3
TX5050,RC276,17,17,Kanniyakumari,Kalkulam,Jul,wheat,2,5,10,7,2025,aadhaar,0,2
TX5051,RC276,17,17,Kanniyakumari,Kalkulam,Jul,sugar,18,2,36,7,2025,aadhaar,0,3
TX5052,RC276,17,17,Kanniyakumari,Kalkulam,Jul,oil,25,2,50,7,2025,aadhaar,0,2
TX5053,RC276,17,17,Kanniyakumari,Kalkulam,Aug,rice,3,10,30,8,2025,aadhaar,0,1
TX5054,RC276,17,17,Kanniyakumari,Kalkulam,Aug,wheat,2,7,14,8,2025,aadhaar,0,0
TX5055,RC276,17,17,Kanniyakumari,Kalkulam,Oct,rice,3,16,48,10,2025,biometric,0,0
TX5056,RC276,17,17,Kanniyakumari,Kalkulam,Oct,oil,25,2,50,10,2025,biometric,0,2
TX5057,RC276,17,17,Kanniyakumari,Kalkulam,Dec,rice,3,8,24,12,2025,biometric,0,1
TX5058,RC276,17,17,Kanniyakumari,Kalkulam,Dec,wheat,2,7,14,12,2025,biometric,0,1
TX5059,RC277,17,17,Kanniyakumari,Kalkulam,Jan,rice,3,10,30,1,2025,biometric,0,1
TX5060,RC277,17,17,Kanniyakumari,Kalkulam,Jan,wheat,2,6,12,1,2025,biometric,0,1
TX5061,RC277,17,17,Kanniyakumari,Kalkulam,Jan,oil,25,1,25,1,2025,biometric,0,1
TX5062,RC277,17,17,Kanniyakumari,Kalkulam,Feb,rice,3,8,24,2,2025,aadhaar,0,2
TX5063,RC277,17,17,Kanniyakumari,Kalkulam,Feb,wheat,2,3,6,2,2025,aadhaar,0,2
TX5064,RC277,17,17,Kanniyakumari,Kalkulam,Feb,sugar,18,1,18,2,2025,aadhaar,0,0
TX5065,RC277,17,17,Kanniyakumari,Kalkulam,Feb,oil,25,1,25,2,2025,aadhaar,0,0
TX5066,RC277,17,17,Kanniyakumari,Kalkulam,Mar,rice,3,11,33,3,2025,aadhaar,0,5
TX5067,RC277,17,17,Kanniyakumari,Kalkulam,Mar,wheat,2,7,14,3,2025,aadhaar,0,5
TX5068,RC277,17,17,Kanniyakumari,Kalkulam,Mar,sugar,18,3,54,3,2025,aadhaar,0,2
TX5069,RC277,17,17,Kanniyakumari,Kalkulam,Mar,oil,25,1,25,3,2025,aadhaar,0,1
TX5070,RC277,17,17,Kanniyakumari,Kalkulam,Jun,rice,3,16,48,6,2025,aadhaar,0,1
TX5071,RC277,17,17,Kanniyakumari,Kalkulam,Jun,sugar,18,1,18,6,2025,aadhaar,0,0
TX5072,RC277,17,17,Kanniyakumari,Kalkulam,Jun,oil,25,1,25,6,2025,aadhaar,0,0
TX5073,RC277,17,17,Kanniyakumari,Kalkulam,Jul,rice,3,14,42,7,2025,aadhaar,0,2
TX5074,RC277,17,17,Kanniyakumari,Kalkulam,Jul,sugar,18,1,18,7,2025,aadhaar,0,1
TX5075,RC277,17,17,Kanniyakumari,Kalkulam,Jul,oil,25,2,50,7,2025,aadhaar,0,1
TX5076,RC277,17,17,Kanniyakumari,Kalkulam,Aug,rice,3,8,24,8,2025,biometric,0,1
TX5077,RC277,17,17,Kanniyakumari,Kalkulam,Aug,wheat,2,7,14,8,2025,biometric,0,0
TX5078,RC277,17,17,Kanniyakumari,Kalkulam,Aug,sugar,18,2,36,8,2025,biometric,0,0
TX5079,RC277,17,17,Kanniyakumari,Kalkulam,Aug,oil,25,2,50,8,2025,biometric,0,0
TX5080,RC277,17,17,Kanniyakumari,Kalkulam,Sep,rice,3,14,42,9,2025,biometric,0,0
TX5081,RC277,17,17,Kanniyakumari,Kalkulam,Sep,wheat,2,4,8,9,2025,biometric,0,0
TX5082,RC277,17,17,Kanniyakumari,Kalkulam,Sep,sugar,18,1,18,9,2025,biometric,0,0
TX5083,RC277,17,17,Kanniyakumari,Kalkulam,Oct,rice,3,10,30,10,2025,aadhaar,1,2
TX5084,RC277,17,17,Kanniyakumari,Kalkulam,Oct,wheat,2,6,12,10,2025,aadhaar,1,0
TX5085,RC277,17,17,Kanniyakumari,Kalkulam,Oct,sugar,18,1,18,10,2025,aadhaar,1,1
TX5086,RC277,17,17,Kanniyakumari,Kalkulam,Oct,oil,25,2,50,10,2025,aadhaar,1,0
TX5087,RC277,17,17,Kanniyakumari,Kalkulam,Nov,rice,3,16,48,11,2025,biometric,0,0
TX5088,RC277,17,17,Kanniyakumari,Kalkulam,Nov,wheat,2,5,10,11,2025,biometric,0,0
TX5089,RC277,17,17,Kanniyakumari,Kalkulam,Nov,sugar,18,2,36,11,2025,biometric,0,0
TX5090,RC277,17,17,Kanniyakumari,Kalkulam,Nov,oil,25,2,50,11,2025,biometric,0,5
TX5091,RC277,17,17,Kanniyakumari,Kalkulam,Dec,rice,3,12,36,12,2025,biometric,0,0
TX5092,RC277,17,17,Kanniyakumari,Kalkulam,Dec,sugar,18,1,18,12,2025,biometric,0,0
TX5093,RC277,17,17,Kanniyakumari,Kalkulam,Dec,oil,25,1,25,12,2025,biometric,0,0
TX5094,RC278,18,18,Kanniyakumari,Kalkulam,Jan,rice,3,15,45,1,2025,biometric,0,0
TX5095,RC278,18,18,Kanniyakumari,Kalkulam,Jan,wheat,2,7,14,1,2025,biometric,0,3
TX5096,RC278,18,18,Kanniyakumari,Kalkulam,Feb,rice,3,11,33,2,2025,biometric,0,1
TX5097,RC278,18,18,Kanniyakumari,Kalkulam,Feb,wheat,2,3,6,2,2025,biometric,0,1
TX5098,RC278,18,18,Kanniyakumari,Kalkulam,Feb,sugar,18,1,18,2,2025,biometric,0,0
TX5099,RC278,18,18,Kanniyakumari,Kalkulam,Feb,oil,25,1,25,2,2025,biometric,0,1
TX5100,RC278,18,18,Kanniyakumari,Kalkulam,Mar,rice,3,12,36,3,2025,aadhaar,0,3
TX5101,RC278,18,18,Kanniyakumari,Kalkulam,Mar,wheat,2,5,10,3,2025,aadhaar,0,3
TX5102,RC278,18,18,Kanniyakumari,Kalkulam,Mar,sugar,18,2,36,3,2025,aadhaar,0,0
TX5103,RC278,18,18,Kanniyakumari,Kalkulam,Mar,oil,25,2,50,3,2025,aadhaar,0,1
TX5104,RC278,18,18,Kanniyakumari,Kalkulam,Apr,rice,3,9,27,4,2025,biometric,0,0
TX5105,RC278,18,18,Kanniyakumari,Kalkulam,Apr,wheat,2,3,6,4,2025,biometric,0,1
TX5106,RC278,18,18,Kanniyakumari,Kalkulam,Apr,sugar,18,3,54,4,2025,biometric,0,5
TX5107,RC278,18,18,Kanniyakumari,Kalkulam,Apr,oil,25,1,25,4,2025,biometric,0,2
TX5108,RC278,18,18,Kanniyakumari,Kalkulam,May,rice,3,8,24,5,2025,biometric,0,0
TX5109,RC278,18,18,Kanniyakumari,Kalkulam,May,wheat,2,7,14,5,2025,biometric,0,1
TX5110,RC278,18,18,Kanniyakumari,Kalkulam,May,sugar,18,1,18,5,2025,biometric,0,1
TX5111,RC278,18,18,Kanniyakumari,Kalkulam,Jun,rice,3,11,33,6,2025,biometric,0,1
TX5112,RC278,18,18,Kanniyakumari,Kalkulam,Jun,oil,25,1,25,6,2025,biometric,0,2
TX5113,RC278,18,18,Kanniyakumari,Kalkulam,Aug,rice,3,9,27,8,2025,aadhaar,1,3
TX5114,RC278,18,18,Kanniyakumari,Kalkulam,Aug,wheat,2,7,14,8,2025,aadhaar,1,2
TX5115,RC278,18,18,Kanniyakumari,Kalkulam,Aug,sugar,18,1,18,8,2025,aadhaar,1,0
TX5116,RC278,18,18,Kanniyakumari,Kalkulam,Sep,rice,3,8,24,9,2025,biometric,0,3
TX5117,RC278,18,18,Kanniyakumari,Kalkulam,Sep,sugar,18,1,18,9,2025,biometric,0,3
TX5118,RC278,18,18,Kanniyakumari,Kalkulam,Sep,oil,25,2,50,9,2025,biometric,0,0
TX5119,RC278,18,18,Kanniyakumari,Kalkulam,Oct,rice,3,9,27,10,2025,biometric,0,0
TX5120,RC278,18,18,Kanniyakumari,Kalkulam,Oct,wheat,2,6,12,10,2025,biometric,0,1
TX5121,RC278,18,18,Kanniyakumari,Kalkulam,Oct,sugar,18,2,36,10,2025,biometric,0,0
TX5122,RC278,18,18,Kanniyakumari,Kalkulam,Nov,rice,3,9,27,11,2025,biometric,0,0
TX5123,RC278,18,18,Kanniyakumari,Kalkulam,Nov,wheat,2,7,14,11,2025,biometric,0,0
TX5124,RC278,18,18,Kanniyakumari,Kalkulam,Nov,sugar,18,1,18,11,2025,biometric,0,0
TX5125,RC278,18,18,Kanniyakumari,Kalkulam,Dec,rice,3,16,48,12,2025,biometric,0,0
TX5126,RC278,18,18,Kanniyakumari,Kalkulam,Dec,wheat,2,5,10,12,2025,biometric,0,2
TX5127,RC278,18,18,Kanniyakumari,Kalkulam,Dec,sugar,18,1,18,12,2025,biometric,0,0
TX5128,RC278,18,18,Kanniyakumari,Kalkulam,Dec,oil,25,2,50,12,2025,biometric,0,2
